Label,area0,area1,area2,area3,area4
Parasitized,200,14399.5,0,0,0
Parasitized,0,9891.5,0,0,0
Parasitized,89,72,14088.5,0,0
Parasitized,36.5,22.5,14,5.5,257
Parasitized,177,13071.5,0,0,0
Parasitized,123,4,15,353.5,67.5
Parasitized,4,0,0,8.5,150
Parasitized,284,9.5,13960,0,0
Parasitized,78.5,13,168,35,3314.5
Parasitized,577.5,12.5,17096.5,0,0
Parasitized,56.5,113.5,15006.5,0,0
Parasitized,67,76,2,26,32
Parasitized,515.5,34,14115,0,0
Parasitized,254.5,18337,0,0,0
Parasitized,216.5,15877.5,0,0,0
Parasitized,14200.5,0,0,0,0
Parasitized,209,76,289.5,4,12.5
Parasitized,7,661,60,16977,0
Parasitized,162,10,27.5,9500.5,0
Parasitized,207.5,15936.5,0,0,0
Parasitized,205.5,208,100,16425.5,0
Parasitized,2365,6723.5,0,0,0
Parasitized,127.5,13015.5,0,0,0
Parasitized,101.5,11530.5,0,0,0
Parasitized,238.5,10704.5,0,0,0
Parasitized,161,12278,0,0,0
Parasitized,130.5,12001,0,0,0
Parasitized,87,13390,0,0,0
Parasitized,98.5,11508,0,0,0
Parasitized,81,10232,0,0,0
Parasitized,31,9892.5,0,0,0
Parasitized,89,13001,0,0,0
Parasitized,161.5,11171,0,0,0
Parasitized,132.5,13348.5,0,0,0
Parasitized,174.5,92,14163.5,0,0
Parasitized,55,14799,0,0,0
Parasitized,150,14926,0,0,0
Parasitized,142,40,17426.5,0,0
Parasitized,103,14630,0,0,0
Parasitized,66,132.5,21146,0,0
Parasitized,154.5,13843,0,0,0
Parasitized,132.5,241,15573,0,0
Parasitized,88,114.5,14987.5,0,0
Parasitized,31,17467,0,0,0
Parasitized,153,14819,0,0,0
Parasitized,235.5,14730.5,0,0,0
Parasitized,148.5,11606,0,0,0
Parasitized,140.5,12250.5,0,0,0
Parasitized,166,17666,0,0,0
Parasitized,1,13023,0,0,0
Parasitized,130.5,227,52,46,9533.5
Parasitized,37,16325.5,0,0,0
Parasitized,76.5,106,16904,0,0
Parasitized,46.5,210.5,11431.5,0,0
Parasitized,133.5,15463.5,0,0,0
Parasitized,173.5,15638,0,0,0
Parasitized,210,12507,0,0,0
Parasitized,122,15406,0,0,0
Parasitized,233.5,13286.5,0,0,0
Parasitized,41,18097.5,0,0,0
Parasitized,42.5,52.5,14302,0,0
Parasitized,159.5,22.5,13916,0,0
Parasitized,166,14336.5,0,0,0
Parasitized,166.5,14247,0,0,0
Parasitized,168.5,12826,0,0,0
Parasitized,226,12435.5,0,0,0
Parasitized,140.5,176.5,10651,0,0
Parasitized,11982.5,0,0,0,0
Parasitized,165,14895.5,0,0,0
Parasitized,165,14172.5,0,0,0
Parasitized,9891,0,0,0,0
Parasitized,138,15146.5,0,0,0
Parasitized,276,13749,0,0,0
Parasitized,228,12726.5,0,0,0
Parasitized,72.5,12856,0,0,0
Parasitized,170,16815.5,0,0,0
Parasitized,80.5,17513.5,0,0,0
Parasitized,141,14087.5,0,0,0
Parasitized,262.5,19874.5,0,0,0
Parasitized,136.5,13566,0,0,0
Parasitized,126,13144,0,0,0
Parasitized,127,10067,0,0,0
Parasitized,83,56,15646.5,0,0
Parasitized,187,17897,0,0,0
Parasitized,209.5,11591,0,0,0
Parasitized,286.5,13425,0,0,0
Parasitized,254,12255.5,0,0,0
Parasitized,297,212.5,13869.5,0,0
Parasitized,226,15565.5,0,0,0
Parasitized,114.5,47.5,15967,0,0
Parasitized,124,12992.5,0,0,0
Parasitized,33.5,15713,0,0,0
Parasitized,156,15098.5,0,0,0
Parasitized,152.5,10411,0,0,0
Parasitized,239.5,10648,0,0,0
Parasitized,140,13383,0,0,0
Parasitized,41.5,99,11647,0,0
Parasitized,311.5,355,254,231,240
Parasitized,10,428,13440.5,0,0
Parasitized,209.5,12756,0,0,0
Parasitized,83,17231.5,0,0,0
Parasitized,10119.5,0,0,0,0
Parasitized,136.5,14781.5,0,0,0
Parasitized,221,11307,0,0,0
Parasitized,48,79.5,14412.5,0,0
Parasitized,51.5,11820.5,0,0,0
Parasitized,127.5,15107.5,0,0,0
Parasitized,111,18733.5,0,0,0
Parasitized,45.5,14081.5,0,0,0
Parasitized,149,11936.5,0,0,0
Parasitized,218.5,14459.5,0,0,0
Parasitized,190.5,17161.5,0,0,0
Parasitized,69.5,56,13486.5,0,0
Parasitized,93.5,14602.5,0,0,0
Parasitized,174,13740.5,0,0,0
Parasitized,147.5,16303,0,0,0
Parasitized,139,13909.5,0,0,0
Parasitized,184.5,13344,0,0,0
Parasitized,70.5,15755,0,0,0
Parasitized,96,17005,0,0,0
Parasitized,124.5,17040.5,0,0,0
Parasitized,155,18097.5,0,0,0
Parasitized,145,14146,0,0,0
Parasitized,71.5,14036,0,0,0
Parasitized,152,236.5,9530.5,0,0
Parasitized,68,83.5,14081,0,0
Parasitized,303,15399.5,0,0,0
Parasitized,38.5,4,17029,0,0
Parasitized,149,16,13342,0,0
Parasitized,100,16549,0,0,0
Parasitized,137,18263,0,0,0
Parasitized,113.5,14842,0,0,0
Parasitized,121,12862,0,0,0
Parasitized,103.5,258,18.5,99.5,79
Parasitized,7687.5,0,0,0,0
Parasitized,165.5,13873,0,0,0
Parasitized,124.5,12653.5,0,0,0
Parasitized,46,16564.5,0,0,0
Parasitized,21,14081,0,0,0
Parasitized,150.5,13457.5,0,0,0
Parasitized,139.5,13483.5,0,0,0
Parasitized,218.5,12233,0,0,0
Parasitized,56,13886.5,0,0,0
Parasitized,164,15671.5,0,0,0
Parasitized,133.5,12962.5,0,0,0
Parasitized,113,11154,0,0,0
Parasitized,121.5,14298,0,0,0
Parasitized,158.5,13087.5,0,0,0
Parasitized,221.5,12445.5,0,0,0
Parasitized,70,121.5,39.5,13617.5,0
Parasitized,7,18.5,300,5.5,313.5
Parasitized,189.5,16194,0,0,0
Parasitized,120,13725,0,0,0
Parasitized,136.5,15089,0,0,0
Parasitized,140,158.5,15909.5,0,0
Parasitized,133,14900.5,0,0,0
Parasitized,158,13493,0,0,0
Parasitized,63,47,98,51.5,11219
Parasitized,91,14524.5,0,0,0
Parasitized,113.5,9567,0,0,0
Parasitized,27.5,14130.5,0,0,0
Parasitized,66,5331.5,0,0,0
Parasitized,45,9581,0,0,0
Parasitized,81,7132,0,0,0
Parasitized,8866,0,0,0,0
Parasitized,101.5,9738,0,0,0
Parasitized,11445,0,0,0,0
Parasitized,12,8640.5,0,0,0
Parasitized,85,13786,0,0,0
Parasitized,91.5,10176.5,0,0,0
Parasitized,27.5,10293,0,0,0
Parasitized,12556,0,0,0,0
Parasitized,58.5,14543,0,0,0
Parasitized,108,12218,0,0,0
Parasitized,105.5,14893.5,0,0,0
Parasitized,7614.5,0,0,0,0
Parasitized,11738.5,0,0,0,0
Parasitized,12.5,2,8419.5,0,0
Parasitized,7,11013,0,0,0
Parasitized,66,10736.5,0,0,0
Parasitized,157,13445.5,0,0,0
Parasitized,10381,0,0,0,0
Parasitized,8948,0,0,0,0
Parasitized,8.5,11959.5,0,0,0
Parasitized,12284,0,0,0,0
Parasitized,11008.5,0,0,0,0
Parasitized,317.5,12760,0,0,0
Parasitized,9690.5,0,0,0,0
Parasitized,10839.5,0,0,0,0
Parasitized,10429,0,0,0,0
Parasitized,129,12537,0,0,0
Parasitized,10274.5,0,0,0,0
Parasitized,1252.5,11763,0,0,0
Parasitized,163,12800,0,0,0
Parasitized,275.5,10788,0,0,0
Parasitized,159,9592,0,0,0
Parasitized,11049,0,0,0,0
Parasitized,11116.5,0,0,0,0
Parasitized,181,10010,0,0,0
Parasitized,12.5,18740.5,0,0,0
Parasitized,118,11339.5,0,0,0
Parasitized,49,9291.5,0,0,0
Parasitized,150,11353,0,0,0
Parasitized,11533,0,0,0,0
Parasitized,210.5,12798.5,0,0,0
Parasitized,181.5,10979.5,0,0,0
Parasitized,233.5,14072,0,0,0
Parasitized,10512,0,0,0,0
Parasitized,10111,0,0,0,0
Parasitized,11449.5,0,0,0,0
Parasitized,8163.5,0,0,0,0
Parasitized,175,12118.5,0,0,0
Parasitized,302,11799,0,0,0
Parasitized,148.5,12613,0,0,0
Parasitized,0,10497.5,0,0,0
Parasitized,134,11967,0,0,0
Parasitized,32,15864,0,0,0
Parasitized,12797,0,0,0,0
Parasitized,72,10411.5,0,0,0
Parasitized,159,12014.5,0,0,0
Parasitized,127.5,12631.5,0,0,0
Parasitized,129.5,11166,0,0,0
Parasitized,183.5,7,33,11701,0
Parasitized,73,10353.5,0,0,0
Parasitized,10996.5,0,0,0,0
Parasitized,21.5,8377,0,0,0
Parasitized,142.5,15218.5,0,0,0
Parasitized,190.5,12868,0,0,0
Parasitized,154,15166,0,0,0
Parasitized,255,13403,0,0,0
Parasitized,16.5,10,245.5,14227.5,0
Parasitized,107,13178.5,0,0,0
Parasitized,146,12867.5,0,0,0
Parasitized,250.5,11499,0,0,0
Parasitized,208,13005.5,0,0,0
Parasitized,19.5,10038,2,0,0
Parasitized,150,12361,0,0,0
Parasitized,93,11485.5,0,0,0
Parasitized,239.5,15988,0,0,0
Parasitized,18.5,8006,0,0,0
Parasitized,106,9573,0,0,0
Parasitized,2,1.5,0,505,29
Parasitized,274.5,39.5,11012,0,0
Parasitized,33.5,74.5,905,16,68.5
Parasitized,187,152,29.5,6,532.5
Parasitized,29.5,111.5,9749.5,0,0
Parasitized,48.5,4573.5,7800,0,0
Parasitized,671,48.5,7221.5,0,0
Parasitized,212,4,7,872.5,10538
Parasitized,321.5,6,103,10627,0
Parasitized,46.5,114.5,0,1664.5,3.5
Parasitized,1.5,46,540,11904,0
Parasitized,18,2644.5,10,2,309
Parasitized,93,248,14533.5,0,0
Parasitized,2751,8493.5,0,0,0
Parasitized,276.5,8.5,15570.5,0,0
Parasitized,194.5,15407,0,0,0
Parasitized,43,66.5,9095,0,0
Parasitized,2782.5,5499,0,0,0
Parasitized,87,581.5,10786.5,0,0
Parasitized,33,8647,0,0,0
Parasitized,412,8589,0,0,0
Parasitized,165.5,9583,0,0,0
Parasitized,202,35,2756.5,6338.5,0
Parasitized,174,10278.5,0,0,0
Parasitized,9868.5,0,0,0,0
Parasitized,214,9823,0,0,0
Parasitized,0.5,11,1562,8498.5,0
Parasitized,2,1103,8562.5,0,0
Parasitized,153,12050,0,0,0
Parasitized,2,63,33.5,73.5,80
Parasitized,2,27.5,2,330,10028.5
Parasitized,40,8975.5,0,0,0
Parasitized,3474,0,0,0,0
Parasitized,299.5,7580,0,0,0
Parasitized,217,10533,0,0,0
Parasitized,8.5,325.5,21.5,10630,0
Parasitized,1721,195,6569.5,0,0
Parasitized,16.5,56,8391.5,0,0
Parasitized,8.5,34,416.5,4,5964
Parasitized,139.5,8841,0,0,0
Parasitized,0,0,3.5,2,1094.5
Parasitized,269,18.5,11982,0,0
Parasitized,4,2818,5005,0,0
Parasitized,8356,0,0,0,0
Parasitized,111.5,0,452.5,8.5,70.5
Parasitized,355.5,11367.5,0,0,0
Parasitized,8313.5,0,0,0,0
Parasitized,120,8250,0,0,0
Parasitized,499,29.5,23.5,11230.5,0
Parasitized,309.5,415.5,18.5,72,12.5
Parasitized,66,11775.5,0,0,0
Parasitized,4,2,3063,91,15.5
Parasitized,49,379,10673,0,0
Parasitized,7927.5,0,0,0,0
Parasitized,22,187,12137.5,0,0
Parasitized,238.5,232.5,87,9829.5,0
Parasitized,9905.5,0,0,0,0
Parasitized,137,12561,0,0,0
Parasitized,237.5,86,11,2.5,5.5
Parasitized,15.5,2,345,64,11723.5
Parasitized,326,5.5,2,28,35.5
Parasitized,128,10125.5,0,0,0
Parasitized,26,5.5,825,0,323
Parasitized,8.5,237,11895,0,0
Parasitized,10,5.5,464,7,0
Parasitized,1,0,3183,7181,0
Parasitized,78.5,85.5,83,11042.5,0
Parasitized,21,8.5,50.5,23.5,50.5
Parasitized,123.5,9159.5,0,0,0
Parasitized,11,90.5,245.5,12,9739
Parasitized,210,0,84.5,142,1562
Parasitized,320,11651.5,0,0,0
Parasitized,717,4,10.5,465.5,9
Parasitized,50,4,7,86,127.5
Parasitized,0,3770.5,6335.5,0,0
Parasitized,19.5,325,7086.5,0,0
Parasitized,3849.5,7636.5,0,0,0
Parasitized,15,125.5,382.5,13676.5,0
Parasitized,0,9.5,4474.5,9477.5,0
Parasitized,441.5,9542.5,0,0,0
Parasitized,86,454.5,11901.5,0,0
Parasitized,1144,2,7979.5,0,0
Parasitized,279,97,9221,0,0
Parasitized,283,9073.5,0,0,0
Parasitized,6,0.5,9,0,4243
Parasitized,237,43,81.5,9960.5,0
Parasitized,171.5,4,2,6,22.5
Parasitized,258.5,10543.5,0,0,0
Parasitized,619,9255.5,0,0,0
Parasitized,241.5,11272.5,0,0,0
Parasitized,21.5,7068,0,0,0
Parasitized,11,120,9032.5,0,0
Parasitized,234,64,355,234,44
Parasitized,182,273,4789.5,0,0
Parasitized,226,9005.5,0,0,0
Parasitized,277.5,47,25,8342.5,0
Parasitized,12.5,321.5,136.5,20.5,74.5
Parasitized,70,11635.5,0,0,0
Parasitized,86,198,11724,0,0
Parasitized,415,56.5,55,7756,0
Parasitized,6240.5,0,0,0,0
Parasitized,187,9199,0,0,0
Parasitized,240,130.5,453,8920.5,0
Parasitized,41.5,9096,0,0,0
Parasitized,695.5,0,39.5,2945.5,16
Parasitized,168.5,37.5,9291,0,0
Parasitized,339.5,20514,0,0,0
Parasitized,489.5,277,90,4,16158
Parasitized,212.5,13592.5,0,0,0
Parasitized,54,261.5,9972.5,0,0
Parasitized,16.5,252,4,9604,0
Parasitized,168,147.5,5.5,8270,0
Parasitized,254.5,8321,0,0,0
Parasitized,197.5,158.5,53,8390.5,0
Parasitized,3906,239.5,6174,0,0
Parasitized,7825.5,0,0,0,0
Parasitized,125,5,1507.5,0,0
Parasitized,11798.5,0,0,0,0
Parasitized,349.5,401,734.5,6199,0
Parasitized,20.5,35.5,570,6739.5,0
Parasitized,255.5,9510,0,0,0
Parasitized,89,0,6564.5,0,0
Parasitized,49,7066,0,0,0
Parasitized,209.5,7696,0,0,0
Parasitized,39,334,6844,0,0
Parasitized,46,69,37.5,292.5,9500.5
Parasitized,124.5,11379,0,0,0
Parasitized,217,9968,0,0,0
Parasitized,411,2,10782,0,0
Parasitized,8895.5,0,0,0,0
Parasitized,234,9741,0,0,0
Parasitized,51.5,8551.5,0,0,0
Parasitized,2,2,2,14,195
Parasitized,260,13184.5,0,0,0
Parasitized,165,12632,0,0,0
Parasitized,53,44,78.5,75,233.5
Parasitized,28.5,220,321,9291.5,0
Parasitized,263.5,9824.5,0,0,0
Parasitized,73.5,229.5,8578,0,0
Parasitized,59.5,46.5,34,260.5,20
Parasitized,202.5,223.5,8341,0,0
Parasitized,2,166.5,9906,0,0
Parasitized,9439,0,0,0,0
Parasitized,2,10.5,6906.5,0,0
Parasitized,200,10314,0,0,0
Parasitized,491,9104.5,0,0,0
Parasitized,88,16.5,7686.5,0,0
Parasitized,320,461.5,262,7529,0
Parasitized,156,61.5,9742,0,0
Parasitized,216,9828.5,0,0,0
Parasitized,0,5.5,1.5,12.5,0
Parasitized,220.5,14225.5,0,0,0
Parasitized,12043,0,0,0,0
Parasitized,232.5,6.5,2343.5,11,530.5
Parasitized,173.5,8887,0,0,0
Parasitized,2571.5,1.5,7119,0,0
Parasitized,267.5,10382.5,0,0,0
Parasitized,194,6148,0,0,0
Parasitized,219.5,71.5,9476.5,0,0
Parasitized,175,9388.5,0,0,0
Parasitized,163.5,9651.5,0,0,0
Parasitized,214.5,9934,0,0,0
Parasitized,31,7,9158.5,0,0
Parasitized,284.5,9576.5,0,0,0
Parasitized,60.5,66.5,70.5,15980,0
Parasitized,81,13851,0,0,0
Parasitized,255.5,14245,0,0,0
Parasitized,15617.5,0,0,0,0
Parasitized,111.5,10935.5,0,0,0
Parasitized,208,9323,0,0,0
Parasitized,13897,0,0,0,0
Parasitized,166,11593,0,0,0
Parasitized,153.5,15325,0,0,0
Parasitized,63.5,13329.5,0,0,0
Parasitized,167,10705.5,0,0,0
Parasitized,117,15588.5,0,0,0
Parasitized,140,12824,0,0,0
Parasitized,157.5,11582.5,0,0,0
Parasitized,169.5,12135.5,0,0,0
Parasitized,204,13797.5,0,0,0
Parasitized,214.5,9249,0,0,0
Parasitized,9286,0,0,0,0
Parasitized,9284.5,0,0,0,0
Parasitized,135,9385,0,0,0
Parasitized,0,13189,0,0,0
Parasitized,82,14871,0,0,0
Parasitized,135.5,8420,0,0,0
Parasitized,160,12345.5,0,0,0
Parasitized,86,11871.5,0,0,0
Parasitized,5.5,259.5,367.5,26,13986
Parasitized,432.5,250.5,13605.5,0,0
Parasitized,29.5,16473.5,0,0,0
Parasitized,266,15683,0,0,0
Parasitized,4,2.5,24.5,1668,12480
Parasitized,4,4,17.5,12487,0
Parasitized,255.5,465.5,16065.5,0,0
Parasitized,17,488.5,11859.5,0,0
Parasitized,498.5,5.5,73.5,15699,0
Parasitized,1138.5,231.5,12025.5,0,0
Parasitized,50.5,301,40,16940.5,0
Parasitized,15935.5,0,0,0,0
Parasitized,227.5,193.5,16997.5,0,0
Parasitized,77.5,181.5,7,26,20
Parasitized,8,2.5,0,1835.5,4864.5
Parasitized,12,13070,0,0,0
Parasitized,508,10868.5,0,0,0
Parasitized,456,10580.5,0,0,0
Parasitized,297,66,289,15031.5,0
Parasitized,28,13288.5,0,0,0
Parasitized,77.5,12003.5,0,0,0
Parasitized,164.5,46.5,92.5,185,15500
Parasitized,2,69,10,5742,0
Parasitized,190.5,11.5,15059.5,0,0
Parasitized,119,13010,0,0,0
Parasitized,4,163,60,5.5,12411
Parasitized,137.5,9204.5,0,0,0
Parasitized,37.5,13272,0,0,0
Parasitized,6,2,11.5,3,5205.5
Parasitized,124,10266,0,0,0
Parasitized,165,7577.5,0,0,0
Parasitized,154,9411.5,0,0,0
Parasitized,1.5,0.5,4,12.5,11
Parasitized,13,14.5,32,8.5,285.5
Parasitized,94.5,310.5,158,12371.5,0
Parasitized,158,9968,1422,0,0
Parasitized,113,9382,0,0,0
Parasitized,138.5,98.5,39.5,9174,0
Parasitized,40.5,168.5,10489.5,0,0
Parasitized,101.5,10466.5,0,0,0
Parasitized,131,8.5,10697,0,0
Parasitized,145,15225,0,0,0
Parasitized,146,13384.5,0,0,0
Parasitized,85,9718,0,0,0
Parasitized,118,129.5,12902.5,0,0
Parasitized,19.5,275.5,4247,0,0
Parasitized,12.5,184,8436.5,0,0
Parasitized,130,89,7534,0,0
Parasitized,84.5,44.5,6296,0,0
Parasitized,2,10103.5,0,0,0
Parasitized,9995.5,0,0,0,0
Parasitized,185.5,8500.5,0,0,0
Parasitized,218.5,10003,0,0,0
Parasitized,103,7136.5,0,0,0
Parasitized,130.5,9501,0,0,0
Parasitized,116,10619.5,0,0,0
Parasitized,2,9018,0,0,0
Parasitized,192.5,123,9187.5,0,0
Parasitized,69.5,9582,0,0,0
Parasitized,91.5,62,13202,0,0
Parasitized,11572.5,0,0,0,0
Parasitized,2,16186.5,0,0,0
Parasitized,6446.5,0,0,0,0
Parasitized,0,10057.5,0,0,0
Parasitized,150,9437.5,0,0,0
Parasitized,9443.5,0,0,0,0
Parasitized,46.5,11960,0,0,0
Parasitized,48,12675.5,0,0,0
Parasitized,60,9825.5,0,0,0
Parasitized,6943.5,0,0,0,0
Parasitized,50.5,9898,0,0,0
Parasitized,398.5,10451.5,0,0,0
Parasitized,247.5,7265.5,0,0,0
Parasitized,176.5,57.5,0,278,8450.5
Parasitized,117.5,13061.5,0,0,0
Parasitized,211.5,13,10366,0,0
Parasitized,50.5,2,515.5,100,4
Parasitized,1291,0,1186,5,0
Parasitized,0,2,0,0,820
Parasitized,6,0.5,30,3305.5,0
Parasitized,137.5,10918,0,0,0
Parasitized,53,164,183.5,25.5,12276.5
Parasitized,13650,0,0,0,0
Parasitized,193,5870.5,0,0,0
Parasitized,7805.5,0,0,0,0
Parasitized,116.5,8731.5,0,0,0
Parasitized,263.5,170.5,9233.5,0,0
Parasitized,78,123.5,9440.5,0,0
Parasitized,209.5,15,146.5,62.5,95.5
Parasitized,248.5,16134.5,0,0,0
Parasitized,233,14293.5,0,0,0
Parasitized,0.5,0.5,496,0,0
Parasitized,341.5,95.5,209,209.5,138.5
Parasitized,6825.5,0,0,0,0
Parasitized,136,11767,0,0,0
Parasitized,182.5,226.5,10350,0,0
Parasitized,130.5,113.5,7962.5,0,0
Parasitized,173,4,74.5,32,8796
Parasitized,113.5,8623,0,0,0
Parasitized,14,0,4,0.5,2.5
Parasitized,0,0,11.5,2104.5,0
Parasitized,157.5,9147.5,0,0,0
Parasitized,122.5,2,121,321.5,126
Parasitized,111,171,242.5,74,42.5
Parasitized,206.5,10179,0,0,0
Parasitized,180,9633,0,0,0
Parasitized,7.5,629,66,0,0.5
Parasitized,2.5,675,17.5,8973,0
Parasitized,180.5,319.5,11675.5,0,0
Parasitized,114,14758,0,0,0
Parasitized,29,322,24.5,13241,0
Parasitized,190,11310,0,0,0
Parasitized,52.5,174,10210,0,0
Parasitized,51,30,11.5,5.5,6112
Parasitized,103,4,202,2204.5,0
Parasitized,33,53.5,200,0,167.5
Parasitized,248,12010.5,0,0,0
Parasitized,8696.5,0,0,0,0
Parasitized,28.5,11688,0,0,0
Parasitized,170,11161,0,0,0
Parasitized,33.5,7222,0,0,0
Parasitized,75.5,18.5,13145.5,0,0
Parasitized,252,330,10356.5,0,0
Parasitized,88.5,145,8402,0,0
Parasitized,5899.5,0,0,0,0
Parasitized,17,102,6125,0,0
Parasitized,19.5,12.5,233.5,46.5,9593.5
Parasitized,176.5,10251,0,0,0
Parasitized,129,20,41,15.5,83
Parasitized,140.5,43,16.5,13346,0
Parasitized,66.5,169,15522.5,0,0
Parasitized,179.5,6822.5,0,0,0
Parasitized,5.5,118,9872,0,0
Parasitized,12475.5,0,0,0,0
Parasitized,9.5,133.5,12485.5,0,0
Parasitized,106.5,14217,0,0,0
Parasitized,139.5,9162.5,0,0,0
Parasitized,96.5,19,50,10838.5,0
Parasitized,133,13280.5,0,0,0
Parasitized,112,213,147.5,9135,0
Parasitized,167,153.5,9276,0,0
Parasitized,0,9265.5,0,0,0
Parasitized,122,7559,0,0,0
Parasitized,82,191.5,81.5,11655.5,0
Parasitized,99.5,69,11320,0,0
Parasitized,55,50,11824,0,0
Parasitized,8603,0,0,0,0
Parasitized,38,87.5,15222,0,0
Parasitized,6214.5,0,0,0,0
Parasitized,28.5,11541,0,0,0
Parasitized,96,105,135.5,8308.5,0
Parasitized,145,7534,0,0,0
Parasitized,125.5,15327.5,0,0,0
Parasitized,60,126,8797.5,0,0
Parasitized,195.5,124.5,10323.5,0,0
Parasitized,150,177.5,104.5,9403,0
Parasitized,232,208,7942,0,0
Parasitized,52,12304.5,0,0,0
Parasitized,14,206.5,7569,0,0
Parasitized,103.5,69,10536.5,0,0
Parasitized,89.5,126,12.5,6705,0
Parasitized,141,4,12256,0,0
Parasitized,102,12113.5,0,0,0
Parasitized,261,50,9302,0,0
Parasitized,97,57.5,161.5,9727.5,0
Parasitized,90.5,11638.5,0,0,0
Parasitized,205,10285,0,0,0
Parasitized,162.5,11350.5,0,0,0
Parasitized,98.5,189.5,8688,0,0
Parasitized,15,46.5,99.5,63.5,13229
Parasitized,140.5,141.5,9.5,9233.5,0
Parasitized,237,12443.5,0,0,0
Parasitized,108,148.5,17,2,6767
Parasitized,4,168.5,12382.5,0,0
Parasitized,89,12.5,13872.5,0,0
Parasitized,123,11808,0,0,0
Parasitized,15283.5,0,0,0,0
Parasitized,81,12317.5,0,0,0
Parasitized,43.5,82,160,91,109.5
Parasitized,27,151,9631.5,0,0
Parasitized,230,12695.5,0,0,0
Parasitized,2,174,14151.5,0,0
Parasitized,138.5,9059.5,0,0,0
Parasitized,186.5,12579,0,0,0
Parasitized,105,9832,0,0,0
Parasitized,131,12884,0,0,0
Parasitized,67.5,8869,0,0,0
Parasitized,174.5,7986,0,0,0
Parasitized,74.5,44,159,9654,0
Parasitized,160,11960,0,0,0
Parasitized,144,13170,0,0,0
Parasitized,24.5,11416.5,0,0,0
Parasitized,177,13659,0,0,0
Parasitized,130,11291.5,0,0,0
Parasitized,157,16759.5,0,0,0
Parasitized,110,12749.5,0,0,0
Parasitized,274,9062.5,0,0,0
Parasitized,101,26,14072,0,0
Parasitized,75,1293.5,19,4760.5,0
Parasitized,77,5.5,16,141,13714.5
Parasitized,569.5,161,4,6201.5,0
Parasitized,89,88,9904,0,0
Parasitized,40.5,14434.5,0,0,0
Parasitized,60.5,9248.5,0,0,0
Parasitized,58.5,217,9216.5,0,0
Parasitized,60.5,29.5,117.5,106.5,10523
Parasitized,188,80.5,214,12.5,27
Parasitized,229.5,11063,0,0,0
Parasitized,30,7289.5,0,0,0
Parasitized,126,11578.5,0,0,0
Parasitized,176,10741.5,0,0,0
Parasitized,2,8,558,26.5,8.5
Parasitized,128,13610.5,0,0,0
Parasitized,52.5,11583,0,0,0
Parasitized,6127,0,0,0,0
Parasitized,7326,0,0,0,0
Parasitized,177.5,11020.5,0,0,0
Parasitized,63.5,49,12544.5,0,0
Parasitized,207.5,8750,0,0,0
Parasitized,151.5,14341.5,0,0,0
Parasitized,151,61,4,35,41
Parasitized,157.5,9050.5,0,0,0
Parasitized,134.5,12768,0,0,0
Parasitized,148.5,9923.5,0,0,0
Parasitized,8526,0,0,0,0
Parasitized,123,9096,0,0,0
Parasitized,47.5,201,14176.5,0,0
Parasitized,32,7,180,12238,0
Parasitized,38,4791,0,0,0
Parasitized,167.5,9060,0,0,0
Parasitized,120.5,9883.5,0,0,0
Parasitized,147.5,18,48.5,57.5,8030.5
Parasitized,119.5,8705,0,0,0
Parasitized,64,13999.5,0,0,0
Parasitized,276.5,10798.5,0,0,0
Parasitized,206,11086,0,0,0
Parasitized,53,9491.5,0,0,0
Parasitized,98,10133,0,0,0
Parasitized,101.5,9104,0,0,0
Parasitized,173.5,16428.5,0,0,0
Parasitized,110.5,9229,0,0,0
Parasitized,218,11073.5,0,0,0
Parasitized,54.5,14.5,9732.5,0,0
Parasitized,65.5,11324,0,0,0
Parasitized,99,9844,0,0,0
Parasitized,63,89.5,12072,0,0
Parasitized,94.5,9790,0,0,0
Parasitized,85,12965,0,0,0
Parasitized,77,6007,0,0,0
Parasitized,144,9601.5,0,0,0
Parasitized,10483.5,0,0,0,0
Parasitized,138.5,97,15.5,11581.5,0
Parasitized,91.5,13012,0,0,0
Parasitized,20,81,12395.5,0,0
Parasitized,39,11081.5,0,0,0
Parasitized,84.5,12026.5,0,0,0
Parasitized,128.5,10003,0,0,0
Parasitized,159,9841.5,0,0,0
Parasitized,81.5,13693.5,0,0,0
Parasitized,107,11352.5,0,0,0
Parasitized,163.5,7534.5,0,0,0
Parasitized,145,7289,0,0,0
Parasitized,9.5,90,0,115.5,12826
Parasitized,114.5,12493.5,0,0,0
Parasitized,50,52,7,11564,0
Parasitized,48,11330.5,0,0,0
Parasitized,127.5,198,11283.5,0,0
Parasitized,42.5,30.5,10722,0,0
Parasitized,110,9335,0,0,0
Parasitized,123,127,14302.5,0,0
Parasitized,37.5,86.5,65,9,7305
Parasitized,15,8894.5,0,0,0
Parasitized,130,4038.5,0,0,0
Parasitized,6,37.5,6,10377,0
Parasitized,103,10414.5,0,0,0
Parasitized,7713.5,0,0,0,0
Parasitized,94.5,110.5,10482,0,0
Parasitized,168,11614.5,0,0,0
Parasitized,45.5,83.5,10043.5,0,0
Parasitized,131.5,12997.5,0,0,0
Parasitized,173.5,28.5,9329,0,0
Parasitized,54,14.5,9.5,8600.5,0
Parasitized,114.5,13609.5,0,0,0
Parasitized,17.5,11.5,4,306,4
Parasitized,8.5,138,2,83,10588
Parasitized,188.5,12335,0,0,0
Parasitized,111,117,11135.5,0,0
